created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url,,,,,,,,,
"Thu Jan 18 02:50:11 +0000 2024;1747813608900219317;""Anies Baswedan dan Prabowo mungkin terkenal"," tapi Ganjar Pranowo lebih nyata aja. Dia bener-bener peduli sama isu lingkungan dan keberlanjutan. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/zQ6ZZEgOY7"";0;0;0;0;in;1720440817238544384;1747813608900219317;NeubauerSe22654;https://twitter.com/NeubauerSe22654/status/1747813608900219317",,,,,,,,
"Thu Jan 18 02:50:11 +0000 2024;1747813608862454063;""Lebih asik pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dedikasinya buat perempuan dan perlindungan hak mereka bener-bener keren. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/1zcvSy4t3I"";0;0;0;0;in;1720441020536561664;1747813608862454063;BlandonMcg69595;https://twitter.com/BlandonMcg69595/status/1747813608862454063",,,,,,,,,
"Thu Jan 18 02:50:11 +0000 2024;1747813608807968930;""Lebih asik pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dedikasinya buat perempuan dan perlindungan hak mereka bener-bener keren. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/gQsSRwSBtq"";0;0;0;0;in;1720441013062279168;1747813608807968930;EleneGasse26441;https://twitter.com/EleneGasse26441/status/1747813608807968930",,,,,,,,,
"Thu Jan 18 02:49:53 +0000 2024;1747813533025476851;""@mas_veel Kalau Anies atau Ganjar jadi Presiden silahkan kulitin semua program kerja Jokowi x Prabowo 5 tahun terakhir. seret semua."";0;0;0;0;in;4831931114;1747621984471523429;Kelas_ppds;https://twitter.com/Kelas_ppds/status/1747813533025476851",,,,,,,,,
"Thu Jan 18 02:47:03 +0000 2024;1747812818014064999;""@ayurngrm Klo aku yg penting bkn Anies aja dah syukur"," bebas mau Prabowo atau Ganjar"";0;1;0;0;in;1058234263194071040;1747812317839143190;Lonxboyyy;https://twitter.com/Lonxboyyy/status/1747812818014064999",,,,,,,,
"Thu Jan 18 02:46:36 +0000 2024;1747812706416316595;""@alisyarief Belajar dari debat capres ke 3 bang.. saat Prabowo ga ikut salaman ternyata Anies Ganjar mau koalisi putaran kedua😁. Melihat perkembangan Survey yg makin meleset terpaksa Prabowo gabung juga salaman"," kali aja bisa ikut koalisi.  Kayaknya seperti itu."";0;0;0;0;in;45108968;1747795904328032271;rudi_delcomm;https://twitter.com/rudi_delcomm/status/1747812706416316595",,,,,,,,
"Thu Jan 18 02:45:12 +0000 2024;1747812354681721239;""Anies Baswedan dan Prabowo punya wawasan"," tapi Ganjar Pranowo punya prestasi nyata yang bisa dilihat. Pilih pemimpin berdasarkan hasil kerja. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/c0tJYkyIRJ"";0;0;0;0;in;1724787600903524352;1747812354681721239;MitchellCh36585;https://twitter.com/MitchellCh36585/status/1747812354681721239",,,,,,,,
"Thu Jan 18 02:45:12 +0000 2024;1747812354677408155;""Lebih asik pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dedikasinya buat perempuan dan perlindungan hak mereka bener-bener keren. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/4F9LoLIQXK"";0;0;0;0;in;1724788246646079488;1747812354677408155;chandter4855;https://twitter.com/chandter4855/status/1747812354677408155",,,,,,,,,
"Thu Jan 18 02:45:12 +0000 2024;1747812354614583481;""Lebih keren pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dia peduli banget sama peningkatan kualitas pendidikan di Indo. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/8XHLh5x6SR"";0;0;0;0;in;1737767726477635584;1747812354614583481;BushFisher71720;https://twitter.com/BushFisher71720/status/1747812354614583481",,,,,,,,,
"Thu Jan 18 02:45:12 +0000 2024;1747812354484490697;""Anies Baswedan dan Prabowo mungkin terkenal"," tapi Ganjar Pranowo lebih nyata aja. Dia bener-bener peduli sama isu lingkungan dan keberlanjutan. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/tgafW9ntxH"";0;0;0;0;in;1737759337831862272;1747812354484490697;RickyLarso61028;https://twitter.com/RickyLarso61028/status/1747812354484490697",,,,,,,,
"Thu Jan 18 02:45:12 +0000 2024;1747812354216063319;""Ganjar Pranowo lebih kekinian daripada Prabowo dan Anies Baswedan. Dia bener-bener bawa inovasi dan tahu gimana bikin Indo maju. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar"";0;0;0;0;in;1737764421257072640;1747812354216063319;LillyGordo64327;https://twitter.com/LillyGordo64327/status/1747812354216063319",,,,,,,,,
"Thu Jan 18 02:45:11 +0000 2024;1747812349434581024;""Anies Baswedan dan Prabowo punya wawasan"," tapi Ganjar Pranowo punya prestasi nyata yang bisa dilihat. Pilih pemimpin berdasarkan hasil kerja. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/RNSWn7URre"";0;0;0;0;in;1721045400533057536;1747812349434581024;DomenicWal76429;https://twitter.com/DomenicWal76429/status/1747812349434581024",,,,,,,,
"Thu Jan 18 02:45:11 +0000 2024;1747812349396848826;""Lebih asik pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dedikasinya buat perempuan dan perlindungan hak mereka bener-bener keren. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/HM9tqNVcMP"";0;0;0;0;in;1721045351585447936;1747812349396848826;BakkenLian89865;https://twitter.com/BakkenLian89865/status/1747812349396848826",,,,,,,,,
"Thu Jan 18 02:45:11 +0000 2024;1747812349338120543;""Anies Baswedan dan Prabowo mungkin terkenal"," tapi Ganjar Pranowo lebih nyata aja. Dia bener-bener peduli sama isu lingkungan dan keberlanjutan. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/jMSfPLakHP"";0;0;0;0;in;1721045385580290049;1747812349338120543;PickfordRa14978;https://twitter.com/PickfordRa14978/status/1747812349338120543",,,,,,,,
"Thu Jan 18 02:45:11 +0000 2024;1747812348818067779;""Ganjar Pranowo lebih kekinian daripada Prabowo dan Anies Baswedan. Dia bener-bener bawa inovasi dan tahu gimana bikin Indo maju. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar"";0;0;0;0;in;1721045394539364352;1747812348818067779;KobusParro23354;https://twitter.com/KobusParro23354/status/1747812348818067779",,,,,,,,,
"Thu Jan 18 02:45:11 +0000 2024;1747812348738302443;""Lebih keren pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dia peduli banget sama peningkatan kualitas pendidikan di Indo. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/Cz8HfMzoK9"";0;0;0;0;in;1720440533158371328;1747812348738302443;ElanNishat82735;https://twitter.com/ElanNishat82735/status/1747812348738302443",,,,,,,,,
"Thu Jan 18 02:45:11 +0000 2024;1747812348692135985;""Lebih asik pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dedikasinya buat perempuan dan perlindungan hak mereka bener-bener keren. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/MqZgTN9KEv"";0;0;0;0;in;1720440797567275008;1747812348692135985;ViolaWulff87376;https://twitter.com/ViolaWulff87376/status/1747812348692135985",,,,,,,,,
"Thu Jan 18 02:45:11 +0000 2024;1747812348687970347;""Lebih keren pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dia peduli banget sama peningkatan kualitas pendidikan di Indo. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/hkdFpxJEAk"";0;0;0;0;in;1720440822640852992;1747812348687970347;AbarcaCasc46274;https://twitter.com/AbarcaCasc46274/status/1747812348687970347",,,,,,,,,
"Thu Jan 18 02:45:11 +0000 2024;1747812348490829885;""Ganjar Pranowo lebih kekinian daripada Prabowo dan Anies Baswedan. Dia bener-bener bawa inovasi dan tahu gimana bikin Indo maju. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar"";0;0;0;0;in;1720440817238544384;1747812348490829885;NeubauerSe22654;https://twitter.com/NeubauerSe22654/status/1747812348490829885",,,,,,,,,
"Thu Jan 18 02:44:34 +0000 2024;1747812193943650788;""Akun Twitter ISMARIKI NASPETU PUTRA Kembali Berulah. Dia Bilang Jangan Pilih Ganjar atau Prabowo"," Pilihlah Anies Baswedan (Yang Katanya) Pribumi Asli Indonesia.  Anies itu imigran tulen 100 keturunan Yaman Cuma numpang lahir di Kuningan Cuma numpang sekolah di Jogja https://t.co/bMViOLEVr8"";0;0;0;0;in;122314803;1747812193943650788;Fotocopy21;https://twitter.com/Fotocopy21/status/1747812193943650788",,,,,,,,
"Thu Jan 18 02:40:12 +0000 2024;1747811095165718880;""Lebih asik pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dedikasinya buat perempuan dan perlindungan hak mereka bener-bener keren. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/Es9FUkZEgN"";0;0;0;0;in;1724788274710085632;1747811095165718880;EBarringto16155;https://twitter.com/EBarringto16155/status/1747811095165718880",,,,,,,,,
"Thu Jan 18 02:40:12 +0000 2024;1747811095023132920;""Anies Baswedan dan Prabowo mungkin terkenal"," tapi Ganjar Pranowo lebih nyata aja. Dia bener-bener peduli sama isu lingkungan dan keberlanjutan. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar"";0;0;0;0;in;1724787495530119168;1747811095023132920;AnthonyFis18905;https://twitter.com/AnthonyFis18905/status/1747811095023132920",,,,,,,,
"Thu Jan 18 02:40:12 +0000 2024;1747811094867911050;""Ganjar Pranowo lebih kekinian daripada Prabowo dan Anies Baswedan. Dia bener-bener bawa inovasi dan tahu gimana bikin Indo maju. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar"";0;0;0;0;in;1737759337831862272;1747811094867911050;RickyLarso61028;https://twitter.com/RickyLarso61028/status/1747811094867911050",,,,,,,,,
"Thu Jan 18 02:40:12 +0000 2024;1747811094544908523;""Lebih keren pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dia peduli banget sama peningkatan kualitas pendidikan di Indo. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/o4DUdIrN9W"";0;0;0;0;in;1737764421257072640;1747811094544908523;LillyGordo64327;https://twitter.com/LillyGordo64327/status/1747811094544908523",,,,,,,,,
"Thu Jan 18 02:40:11 +0000 2024;1747811088865907161;""Anies Baswedan dan Prabowo mungkin terkenal"," tapi Ganjar Pranowo lebih nyata aja. Dia bener-bener peduli sama isu lingkungan dan keberlanjutan. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar"";0;0;0;0;in;1721045396259033088;1747811088865907161;RoughBin22432;https://twitter.com/RoughBin22432/status/1747811088865907161",,,,,,,,
"Thu Jan 18 02:40:10 +0000 2024;1747811088727417303;""Lebih asik pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dedikasinya buat perempuan dan perlindungan hak mereka bener-bener keren. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/hu5iraWjqT"";0;0;0;0;in;1721045847129915392;1747811088727417303;SimardYing99983;https://twitter.com/SimardYing99983/status/1747811088727417303",,,,,,,,,
"Thu Jan 18 02:40:10 +0000 2024;1747811088610013671;""Ganjar Pranowo lebih kekinian daripada Prabowo dan Anies Baswedan. Dia bener-bener bawa inovasi dan tahu gimana bikin Indo maju. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar"";0;0;0;0;in;1721045385580290049;1747811088610013671;PickfordRa14978;https://twitter.com/PickfordRa14978/status/1747811088610013671",,,,,,,,,
"Thu Jan 18 02:40:10 +0000 2024;1747811088115052568;""Lebih keren pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dia peduli banget sama peningkatan kualitas pendidikan di Indo. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/ZmuEqF4sYx"";0;0;0;0;in;1721045394539364352;1747811088115052568;KobusParro23354;https://twitter.com/KobusParro23354/status/1747811088115052568",,,,,,,,,
"Thu Jan 18 02:40:10 +0000 2024;1747811087519543398;""Lebih keren pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dia peduli banget sama peningkatan kualitas pendidikan di Indo. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/MP2hK4Zz4x"";0;0;0;0;in;1720440817238544384;1747811087519543398;NeubauerSe22654;https://twitter.com/NeubauerSe22654/status/1747811087519543398",,,,,,,,,
"Thu Jan 18 02:40:10 +0000 2024;1747811087267844582;""Lebih asik pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dedikasinya buat perempuan dan perlindungan hak mereka bener-bener keren. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/PtWKKlAf6L"";0;0;0;0;in;1720440722720002048;1747811087267844582;RodriguezW35159;https://twitter.com/RodriguezW35159/status/1747811087267844582",,,,,,,,,
"Thu Jan 18 02:36:21 +0000 2024;1747810125044502795;""Elektabilitas Anies", Prabowo," Ganjar di Indonesia Bagian Timur https://t.co/XZfu3hBguJ"";0;0;0;0;in;2855275724;1747810125044502795;jarudin59;https://twitter.com/jarudin59/status/1747810125044502795",,,,,,,
"Thu Jan 18 02:35:12 +0000 2024;1747809838879441297;""Lebih asik pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dedikasinya buat perempuan dan perlindungan hak mereka bener-bener keren. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/VDccQugDDd"";0;0;0;0;in;1724788672426577920;1747809838879441297;roberts_fr1834;https://twitter.com/roberts_fr1834/status/1747809838879441297",,,,,,,,,
"Thu Jan 18 02:35:12 +0000 2024;1747809838875177297;""Anies Baswedan dan Prabowo punya wawasan"," tapi Ganjar Pranowo punya prestasi nyata yang bisa dilihat. Pilih pemimpin berdasarkan hasil kerja. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/aZQiDrbDrC"";0;0;0;0;in;1724788006874382336;1747809838875177297;mitchell_j70489;https://twitter.com/mitchell_j70489/status/1747809838875177297",,,,,,,,
"Thu Jan 18 02:35:12 +0000 2024;1747809838871031852;""Anies Baswedan dan Prabowo punya wawasan"," tapi Ganjar Pranowo punya prestasi nyata yang bisa dilihat. Pilih pemimpin berdasarkan hasil kerja. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/4oDw4i6wm9"";0;0;0;0;in;1724788083265314816;1747809838871031852;bawerman68390;https://twitter.com/bawerman68390/status/1747809838871031852",,,,,,,,
"Thu Jan 18 02:35:12 +0000 2024;1747809838774501449;""Anies Baswedan dan Prabowo mungkin terkenal"," tapi Ganjar Pranowo lebih nyata aja. Dia bener-bener peduli sama isu lingkungan dan keberlanjutan. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar"";0;0;0;0;in;1724786568525922304;1747809838774501449;LElmers5621;https://twitter.com/LElmers5621/status/1747809838774501449",,,,,,,,
"Thu Jan 18 02:35:12 +0000 2024;1747809838673940785;""Lebih keren pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dia peduli banget sama peningkatan kualitas pendidikan di Indo. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/s45GwSjfxI"";0;0;0;0;in;1737759337831862272;1747809838673940785;RickyLarso61028;https://twitter.com/RickyLarso61028/status/1747809838673940785",,,,,,,,,
"Thu Jan 18 02:35:11 +0000 2024;1747809833493860433;""Anies Baswedan dan Prabowo punya wawasan"," tapi Ganjar Pranowo punya prestasi nyata yang bisa dilihat. Pilih pemimpin berdasarkan hasil kerja. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/eGGjcDG4R1"";0;0;0;0;in;1721045402344968192;1747809833493860433;chaffey32135;https://twitter.com/chaffey32135/status/1747809833493860433",,,,,,,,
"Thu Jan 18 02:35:11 +0000 2024;1747809833439363120;""Anies Baswedan dan Prabowo mungkin terkenal"," tapi Ganjar Pranowo lebih nyata aja. Dia bener-bener peduli sama isu lingkungan dan keberlanjutan. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar"";0;0;0;0;in;1721045393373327360;1747809833439363120;CorneBali52614;https://twitter.com/CorneBali52614/status/1747809833439363120",,,,,,,,
"Thu Jan 18 02:35:11 +0000 2024;1747809833431056716;""Ganjar Pranowo lebih kekinian daripada Prabowo dan Anies Baswedan. Dia bener-bener bawa inovasi dan tahu gimana bikin Indo maju. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/IbUvGQgrKM"";0;0;0;0;in;1721045396259033088;1747809833431056716;RoughBin22432;https://twitter.com/RoughBin22432/status/1747809833431056716",,,,,,,,,
"Thu Jan 18 02:35:11 +0000 2024;1747809833431048632;""Lebih keren pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dia peduli banget sama peningkatan kualitas pendidikan di Indo. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/idf90eyKxO"";0;0;0;0;in;1721045385580290049;1747809833431048632;PickfordRa14978;https://twitter.com/PickfordRa14978/status/1747809833431048632",,,,,,,,,
"Thu Jan 18 02:35:11 +0000 2024;1747809832587935876;""Anies Baswedan dan Prabowo punya wawasan"," tapi Ganjar Pranowo punya prestasi nyata yang bisa dilihat. Pilih pemimpin berdasarkan hasil kerja. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/UUNMss6MAJ"";0;0;0;0;in;1720441013062279168;1747809832587935876;EleneGasse26441;https://twitter.com/EleneGasse26441/status/1747809832587935876",,,,,,,,
"Thu Jan 18 02:35:11 +0000 2024;1747809832562737486;""Anies Baswedan dan Prabowo mungkin terkenal"," tapi Ganjar Pranowo lebih nyata aja. Dia bener-bener peduli sama isu lingkungan dan keberlanjutan. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar"";0;0;0;0;in;1720440960067190784;1747809832562737486;AilynMady69157;https://twitter.com/AilynMady69157/status/1747809832562737486",,,,,,,,
"Thu Jan 18 02:35:11 +0000 2024;1747809832529187043;""Anies Baswedan dan Prabowo punya wawasan"," tapi Ganjar Pranowo punya prestasi nyata yang bisa dilihat. Pilih pemimpin berdasarkan hasil kerja. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/HygqclGtQk"";0;0;0;0;in;1720441020536561664;1747809832529187043;BlandonMcg69595;https://twitter.com/BlandonMcg69595/status/1747809832529187043",,,,,,,,
"Thu Jan 18 02:35:11 +0000 2024;1747809832193728639;""Lebih asik pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dedikasinya buat perempuan dan perlindungan hak mereka bener-bener keren. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/CuMRa0NHzM"";0;0;0;0;in;1720440535926616064;1747809832193728639;RaphMackey64717;https://twitter.com/RaphMackey64717/status/1747809832193728639",,,,,,,,,
"Thu Jan 18 02:35:01 +0000 2024;1747809789663752349;""Haii warga 11:100 buat Pak @prabowo? Affa iyah? Gimana menurut warga +62?   #prabowo #prabowosubianto #debatcapres #pertahanan #militer #politik #pilpres #anies #aniesbaswedan #ganjar #ganjarpranowo https://t.co/d7OxS9yNoN"";0;0;0;0;in;1717502796428435456;1747809789663752349;ilalangbuana_id;https://twitter.com/ilalangbuana_id/status/1747809789663752349",,,,,,,,,
"Thu Jan 18 02:34:38 +0000 2024;1747809694318838209;""Semua tau Ganjar-Mahfud adalah pemimpin toleran", tegas pada kelompok radikal," bukan merangkul seperti Prabowo dan Anies selama ini. 😋😅 https://t.co/8jUuWVT3RD"";0;0;0;0;in;1689905730353303552;1747809694318838209;ElviraMercy;https://twitter.com/ElviraMercy/status/1747809694318838209",,,,,,,
"Thu Jan 18 02:34:30 +0000 2024;1747809660424589787;""Semua tau Ganjar-Mahfud adalah pemimpin toleran", tegas pada kelompok radikal," bukan merangkul seperti Prabowo dan Anies selama ini. 😄🙂 https://t.co/Uqkft9Sd1o"";0;0;0;0;in;1636175737207259136;1747809660424589787;rizkyfeb616;https://twitter.com/rizkyfeb616/status/1747809660424589787",,,,,,,
"Thu Jan 18 02:34:21 +0000 2024;1747809624424845616;""Semua tau Ganjar-Mahfud adalah pemimpin toleran", tegas pada kelompok radikal," bukan merangkul seperti Prabowo dan Anies selama ini. 😉😀 https://t.co/faj3AcwMO1"";0;0;0;0;in;1637657045699801088;1747809624424845616;DinandaDeya;https://twitter.com/DinandaDeya/status/1747809624424845616",,,,,,,
"Thu Jan 18 02:34:13 +0000 2024;1747809588672598472;""Semua tau Ganjar-Mahfud adalah pemimpin toleran", tegas pada kelompok radikal," bukan merangkul seperti Prabowo dan Anies selama ini. 😇 https://t.co/gC0X3j9461"";0;0;0;0;in;1636174791022632960;1747809588672598472;cintacitra1203;https://twitter.com/cintacitra1203/status/1747809588672598472",,,,,,,
"Thu Jan 18 02:34:05 +0000 2024;1747809554593980876;""Semua tau Ganjar-Mahfud adalah pemimpin toleran", tegas pada kelompok radikal," bukan merangkul seperti Prabowo dan Anies selama ini. https://t.co/7nGGSzffdW"";0;0;0;0;in;1635899311753154561;1747809554593980876;nabilamaha666;https://twitter.com/nabilamaha666/status/1747809554593980876",,,,,,,
"Thu Jan 18 02:30:16 +0000 2024;1747808595767394551;""Anies Baswedan dan Prabowo mungkin terkenal"," tapi Ganjar Pranowo lebih nyata aja. Dia bener-bener peduli sama isu lingkungan dan keberlanjutan. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar"";0;0;0;0;in;1724787600903524352;1747808595767394551;MitchellCh36585;https://twitter.com/MitchellCh36585/status/1747808595767394551",,,,,,,,
"Thu Jan 18 02:30:16 +0000 2024;1747808595658330122;""Ganjar Pranowo lebih kekinian daripada Prabowo dan Anies Baswedan. Dia bener-bener bawa inovasi dan tahu gimana bikin Indo maju. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/GNApuxppgt"";0;0;0;0;in;1724786568525922304;1747808595658330122;LElmers5621;https://twitter.com/LElmers5621/status/1747808595658330122",,,,,,,,,
"Thu Jan 18 02:30:16 +0000 2024;1747808595129905188;""Lebih asik pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dedikasinya buat perempuan dan perlindungan hak mereka bener-bener keren. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/tTQ7tc9aUk"";0;0;0;0;in;1724788685953196032;1747808595129905188;DavidDean835042;https://twitter.com/DavidDean835042/status/1747808595129905188",,,,,,,,,
"Thu Jan 18 02:30:16 +0000 2024;1747808594475581608;""Anies Baswedan dan Prabowo punya wawasan"," tapi Ganjar Pranowo punya prestasi nyata yang bisa dilihat. Pilih pemimpin berdasarkan hasil kerja. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/oLyECRCoVv"";0;0;0;0;in;1720440797567275008;1747808594475581608;ViolaWulff87376;https://twitter.com/ViolaWulff87376/status/1747808594475581608",,,,,,,,
"Thu Jan 18 02:30:15 +0000 2024;1747808592185434295;""Lebih keren pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dia peduli banget sama peningkatan kualitas pendidikan di Indo. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar"";0;0;0;0;in;1721045396259033088;1747808592185434295;RoughBin22432;https://twitter.com/RoughBin22432/status/1747808592185434295",,,,,,,,,
"Thu Jan 18 02:30:15 +0000 2024;1747808591384306108;""Ganjar Pranowo lebih kekinian daripada Prabowo dan Anies Baswedan. Dia bener-bener bawa inovasi dan tahu gimana bikin Indo maju. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/lK4Q12fIGd"";0;0;0;0;in;1721045393373327360;1747808591384306108;CorneBali52614;https://twitter.com/CorneBali52614/status/1747808591384306108",,,,,,,,,
"Thu Jan 18 02:30:15 +0000 2024;1747808591141130412;""Lebih asik pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dedikasinya buat perempuan dan perlindungan hak mereka bener-bener keren. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/IaUh5Vcboa"";0;0;0;0;in;1721045705869996032;1747808591141130412;marcel77679;https://twitter.com/marcel77679/status/1747808591141130412",,,,,,,,,
"Thu Jan 18 02:30:14 +0000 2024;1747808588578365546;""Anies Baswedan dan Prabowo mungkin terkenal"," tapi Ganjar Pranowo lebih nyata aja. Dia bener-bener peduli sama isu lingkungan dan keberlanjutan. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar"";0;0;0;0;in;1721045400533057536;1747808588578365546;DomenicWal76429;https://twitter.com/DomenicWal76429/status/1747808588578365546",,,,,,,,
"Thu Jan 18 02:30:14 +0000 2024;1747808587785584869;""Ganjar Pranowo lebih kekinian daripada Prabowo dan Anies Baswedan. Dia bener-bener bawa inovasi dan tahu gimana bikin Indo maju. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/wfm1J132Nb"";0;0;0;0;in;1720440960067190784;1747808587785584869;AilynMady69157;https://twitter.com/AilynMady69157/status/1747808587785584869",,,,,,,,,
"Thu Jan 18 02:30:14 +0000 2024;1747808587756233090;""Anies Baswedan dan Prabowo punya wawasan"," tapi Ganjar Pranowo punya prestasi nyata yang bisa dilihat. Pilih pemimpin berdasarkan hasil kerja. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/wpT4SB2dEh"";0;0;0;0;in;1724788246646079488;1747808587756233090;chandter4855;https://twitter.com/chandter4855/status/1747808587756233090",,,,,,,,
"Thu Jan 18 02:30:14 +0000 2024;1747808587655639515;""Lebih keren pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dia peduli banget sama peningkatan kualitas pendidikan di Indo. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar"";0;0;0;0;in;1724787495530119168;1747808587655639515;AnthonyFis18905;https://twitter.com/AnthonyFis18905/status/1747808587655639515",,,,,,,,,
"Thu Jan 18 02:30:14 +0000 2024;1747808586766422449;""Lebih asik pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dedikasinya buat perempuan dan perlindungan hak mereka bener-bener keren. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/YLlkBr7CeN"";0;0;0;0;in;1720440772422520832;1747808586766422449;AmigoNikol69026;https://twitter.com/AmigoNikol69026/status/1747808586766422449",,,,,,,,,
